Original (Section 1.4),With RyR Noise (Section 2.5)
235.08540848758307,234.97589594859204
5.303746273972184,4.080596918023368
2.256093352664345,1.7366023444873342
7.435213682310347,5.271041202493677
33.92857142857143,24.404761904761905
